"plenPropId";"plenPropDesc";"propRelacSigla";"propRelacNumero";"propRelacAno";"propRelacId";"propRelacApelido";"propRelacEmenta";"propRelacOrgaoOrigem"
"21094";"URGÊNCIA (ART. 154, RICD) PARA APRECIAÇÃO DO PL Nº 8.843/2017";"REQ ";"7459";"2017";"2156497";"REQ 7459/2017 => PL 8843/2017";"Requer Urgência para apreciação do Projeto de Lei Nº 8.843, de 2017.";"180"
"24606";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8240/17";"REQ ";"7516";"2017";"2158536";"REQ 7516/2017 => PL 8240/2017";"Requer a urgência para a tramitação do Projeto de Lei N. 8.240/2017, de autoria do Senador Raimundo Lira.";"180"
"23210";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7.223/2006";"REQ ";"7635";"2017";"2160639";"REQ 7635/2017 => PL 7223/2006";"Requer a Urgência para o Projeto de Lei nº 7.223, de 2006, que altera a Lei nº 7.210, de 11 de julho de 1984, Lei de Execução Penal, e a Lei nº 10.792, de 1º de dezembro de 2003, para criar o regime penitenciário de segurança máxima. 

";"180"
"21623";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8.132/2017";"REQ ";"7701";"2017";"2162525";"REQ 7701/2017 => PL 8132/2017";"Requer regime de urgência para a apreciação do Projeto de Lei nº 8.132, de 2017, que ""Dispõe sobre a prestação de auxílio financeiro pela União aos Estados, ao Distrito Federal e aos Municípios, relativo ao exercício de 2017, com o objetivo de fomentar as exportações do País. """;"180"
"21370";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 9.086/2017";"REQ ";"7704";"2017";"2162566";"REQ 7704/2017 => PL 9086/2017";"Com base no art. 155 do Regimento Interno, requeremos regime de urgência para a apreciação do PL 9.086/2017.";"180"
"21510";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 9.206/2017";"REQ ";"7790";"2017";"2163629";"REQ 7790/2017 => PL 9206/2017";"Requer regime de urgência para a apreciação do Projeto de Lei n. 9.206, de 2017, que ""Institui o Programa de Regularização Tributária Rural junto à Secretaria da Receita Federal e à Procuradoria-Geral da Fazenda Nacional"".";"180"
"24910";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7.789/2017";"REQ ";"7809";"2017";"2163986";"REQ 7809/2017 => PL 7789/2017";"Requeremos nos termos do artigo 155 do RICD, urgência para apreciação do Projeto de Lei nº 7.789/17, do André Amaral (PMDB/PB), que Institui a Po!itica Nacional de Desfazimento e Recondicionamento de Equipamentos Eletroeletrônicos, dispõe sobre o Programa Computadores para Inclusão e dá outras providências.
";"180"
"21616";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 9.247/2017";"REQ ";"7828";"2017";"2164332";"REQ 7828/2017 => PL 9247/2017";"Requer regime de urgência para apreciação do Projeto de Lei n° 9.247, de 2017, que ""Autroriza o Conselho Curador do Fundo de Garantia do Tempo de Serviço - FGTS a estabelecer, por resolução, a contratação de Instrumento de Dívida Subordinada, com caráter de perpetuidade, nos termos da regulamentação do Conselho Monetário Nacional, com o agente finceiro CAIXA.""";"180"
"21754";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8.939/2017";"REQ ";"7835";"2017";"2164596";"REQ 7835/2017 => PL 8939/2017";"Requer urgência, nos termos do art. 155, do Regimento Interno da Câmara dos Deputados, para apreciação do PL nº 8939, de 2017, que ""Modifica a Lei nº 12.276, de 30 de junho de 2010, que autoriza a União a ceder onerosamente à Petróleo Brasileiro S.A. - PETROBRAS o exercício das atividades de pesquisa e lavra de petróleo, de gás natural e de outros hidrocarbonetos fluidos de que trata o inciso I do art. 177 da Constituição Federal, e dá outras providências, para permitir à PETROBRAS a transferência parcial, a terceiros, de áreas contratadas no regime de cessão onerosa"".";"180"
"25426";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7.843/2017";"REQ ";"7844";"2017";"2164719";"REQ 7844/2017 => PL 7843/2017";"Requer urgência para a tramitação do Projeto de Lei n. 7843 de 2017, que "" Institui regras e instrumentos para a eficiência pública.""";"180"
"21743";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8.677/2017";"REQ ";"7912";"2017";"2166125";"REQ 7912/2017 => PL 8677/2017";"Requer urgência, nos termos do art. 155, do Regimento Interno da Câmara dos Deputados, para apreciação do PL nº 8.677, de 2017, que ""altera a Lei nº 1.283, de 18 de dezembro de 1950, para dispor sobre o processo de fiscalização de produtos comestíveis de origem animal, produzidos de forma artesanal"".";"180"
"22059";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8.456/2017";"REQ ";"7934";"2017";"2166260";"REQ 7934/2017 => PL 8456/2017";"Com base no art. 155 do Regimento Interno, requeremos regime de urgência para a apreciação do PL nº 8.456, de 2017.
";"180"
"21811";"URGÊNCIA (ART. 154) PARA APRECIAÇÃO DO PLP 459/2017";"REQ ";"7946";"2017";"2166527";"REQ 7946/2017 => PLP 459/2017";"Nos termos do Artigo 154, inciso II, do Regimento Interno da Câmara dos Deputados, requeremos que tramite sob o regime de urgência PLP 459/2017.";"180"
"22540";"URGÊNCIA PARA O PL Nº 1.220/2015";"REQ ";"7961";"2017";"2166821";"REQ 7961/2017 => PL 1220/2015";"Com base no art. 155 do Regimento Interno, requeremos regime de urgência para a apreciação do Projeto de Lei nº  1.220 de 2015.";"180"
"17856";"URGÊNCIA PARA APRECIAÇÃO DO PRC Nº 88/2015";"REQ ";"3879";"2016";"2076811";"REQ 3879/2016 => PRC 88/2015";"Com base no art. 155 do Regimento Interno, requeremos regime de urgência para a apreciação do PRC 88/2015.";"180"
"19353";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 4.424/2016";"REQ ";"3970";"2016";"2077499";"REQ 3970/2016 => PL 4424/2016";"Requeremos a Vossa Excelência, nos termos do art. 155 do Regimento Interno da Câmara dos Deputados, urgência para apreciação do Projeto de Lei nº 4424 de 2016.";"180"
"19556";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 1.202/2007";"REQ ";"3986";"2016";"2077691";"REQ 3986/2016 => PL 1202/2007";"Requer regime de urgência na apreciação do Projeto de Lei nº 1202/2007, que Disciplina a atividade de ""lobby"" e a atuação dos grupos de pressão ou de interesse e assemelhados no âmbito dos órgãos e entidades da Administração Pública Federal, e dá outras providências";"180"
"20723";"URGÊNCIA PARA APRECIAÇÃO DO PLP Nº 76/2007";"REQ ";"4009";"2016";"2077978";"REQ 4009/2016 => PLP 76/2007";"Requer a inclusão na Ordem do Dia, nos termos do art. 155 do Regimento Interno da Câmara dos Deputados, em regime de urgência, apreciação do Projeto de Lei complementar nº 76 de 2007 que modifica o art. 2º da Lei Complementar nº 125, de 2007, e visa inclusão de municípios de Minas Gerais na área de abrangência da Sudene.";"180"
"17544";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 4073/2015";"REQ ";"4057";"2016";"2078488";"REQ 4057/2016 => PL 4073/2015";"Requer urgência para apreciação do Projeto de Lei nº 4073, de 2015.
";"180"
"17534";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 173/2015";"REQ ";"4059";"2016";"2078491";"REQ 4059/2016 => PL 173/2015";"Requer regime de urgência para apreciação de proposição.";"180"
"19045";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 4850/2016";"REQ ";"4249";"2016";"2080937";"REQ 4249/2016";"Requer, nos termos do art. 155 do RICD, urgência para apreciação do Projeto de Lei n. 4.850, de 2016, que ""Estabelece medidas contra a corrupção e demais crimes contra o patrimônio público e combate o enriquecimento ilícito de agentes públicos."".";"180"
"17722";"URGÊNCIA PARA O PRC Nº 134/2016";"REQ ";"4250";"2016";"2080942";"REQ 4250/2016 => PRC 134/2016";"Com base no art. 155 do Regimento Interno, requer regime de urgência para a apreciação do PRC nº 134/2016, que determina o recálculo da proporcionalidade partidária na Câmara dos Deputados na 55ª Legislatura, após as migrações partidárias ocorridas no período autorizado pela Emenda Constitucional nº 91, de 18 de fevereiro de 2016; acrescenta dispositivo ao Regimento Interno para disciplinar a votação dos suplentes no âmbito das Comissões da Câmara dos Deputados e dá outras providências""
";"180"
"17857";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 2.646/2015";"REQ ";"4282";"2016";"2081484";"REQ 4282/2016 => PL 2646/2015";"Requeremos, nos termos do artigo 155 do Regimento Interno da Câmara dos Deputados, urgência para apreciação do Projeto de Lei nº 2.646, de 2015, que dispõe sobre o subsídio de Ministro do Supremo Tribunal Federal referido no inciso XV do art. 48 da Constituição Federal.
";"180"
"18025";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 2742/2015";"REQ ";"4295";"2016";"2081629";"REQ 4295/2016 => PL 2742/2015";"Requer regime de urgência para apreciação do Projeto de Lei nº 2.742/2015.";"180"
"18071";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 2743/2015";"REQ ";"4296";"2016";"2081630";"REQ 4296/2016 => PL 2743/2015";"Requer regime de urgência para apreciação do Projeto de Lei nº 2.743/2015.";"180"
"18026";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 4244/2015";"REQ ";"4297";"2016";"2081631";"REQ 4297/2016 => PL 4244/2015";"Requer regime de urgência para apreciação do Projeto de Lei nº 4.244/2015.";"180"
"18027";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 4252/2015";"REQ ";"4310";"2016";"2081729";"REQ 4310/2016 => PL 4252/2015";"Requeiro a Vossa Excelência, nos termos do art. 155, do RICD, urgência para apreciação do Projeto de LEI Nº 4252,  DE 2015.";"180"
"18029";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 4253/2015";"REQ ";"4311";"2016";"2081730";"REQ 4311/2016 => PL 4253/2015";"Requeiro a Vossa Excelência, nos termos do art. 155, do RICD, urgência para apreciação do Projeto de LEI Nº 4253,  DE 2015";"180"
"18030";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 4254/2015";"REQ ";"4318";"2016";"2081879";"REQ 4318/2016 => PL 4254/2015";"Requer regime de urgência para o Projeto de Lei n º 4.254, de 2015, que ""altera a remuneração de servidores públicos, estabelece opção por novas regras de incorporação de gratificação de desempenho às aposentadorias e pensões, altera os requisitos de acesso a cargos públicos, reestrutura cargos e carreiras, dispõe sobre honorários advocatícios de sucumbência das causas em que forem parte a União, suas autarquias e fundações, e dá outras providências.";"180"
"18036";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 2647/2015";"REQ ";"4318";"2016";"2081879";"REQ 4318/2016 => PL 4254/2015";"Requer regime de urgência para o Projeto de Lei n º 4.254, de 2015, que ""altera a remuneração de servidores públicos, estabelece opção por novas regras de incorporação de gratificação de desempenho às aposentadorias e pensões, altera os requisitos de acesso a cargos públicos, reestrutura cargos e carreiras, dispõe sobre honorários advocatícios de sucumbência das causas em que forem parte a União, suas autarquias e fundações, e dá outras providências.";"180"
"18037";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 2747/2015";"REQ ";"4376";"2016";"2082670";"REQ 4376/2016 => PL 2747/2015";"Requeremos nos termos do artigo 155 do Regimento Interno da Câmara dos Deputados, urgência para apreciação do Projeto de Lei nº 2.747, de 2015, que dispõe sobre o subsídio do Defensor Público-Geral Federal e dá outras providências.";"180"
"18991";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 364/2015";"REQ ";"4411";"2016";"2083149";"REQ 4411/2016 => PL 364/2015";"Requerimento de Urgência ao PL 364/2015, que ""altera a Lei nº 11.438, de 29 de dezembro 2006, que dispõe sobre incentivos e benefícios para fomentar as atividades de caráter desportivo e dá outras providências.""
";"180"
"18031";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 4250/2015";"REQ ";"4412";"2016";"2083179";"REQ 4412/2016 => PL 4250/2015";"Requer regime de urgência para a apreciação do PL nº  4.250/2015.";"180"
"18032";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 4251/2015";"REQ ";"4413";"2016";"2083180";"REQ 4413/2016 => PL 4251/2015";"Com base no art. 155 do Regimento Interno, requeremos regime de urgência para a apreciação do PL nº 4.251/2015.";"180"
"18033";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 4255/2015";"REQ ";"4414";"2016";"2083181";"REQ 4414/2016 => PL 4255/2015";"Requer regime de urgência para a apreciação do PL nº  4.255/2015.";"180"
"18150";"URGÊNCIA PARA APRECIAÇÃO DO PL 2431/2011";"REQ ";"4415";"2016";"2083183";"REQ 4415/2016 => PL 2431/2011";"Requer regime de urgência para apreciação de proposição.";"180"
"18104";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 4918/2016";"REQ ";"4600";"2016";"2087004";"REQ 4600/2016 => PL 4918/2016";"Requeremos, nos termos do artigo 155 do Regimento Interno da Câmara dos Deputados, urgência para apreciação do Projeoto de Lei nº 4918, de 2016, que dispõe sobre o estatuto jurídico da empresa pública, da sociedade de economia mista e de suas subsidiárias, no âmbito da União, dos Estados, Do Distrito Federal e dos Municípios. ";"180"
"18107";"URGÊNCIA PARA APRECIAÇÃO DO PLP  Nº 268/2016";"REQ ";"4601";"2016";"2087005";"REQ 4601/2016 => PLP 268/2016";"Requeremos, nos termos do artigo 155 do Regimento Interno da Câmara dos Deputados, urgência para apreciação do Projeto de Lei Complementar nº 268, de 2016, que altera a Lei Complementar nº 108, de 29 de maio de 2011, para aprimorar os dispositivos de governança das entidades fechadas de previdência complementar vinculadas à União, aos Estados, ao Distrito Federal e aos Municípios e a suas autarquias, fundações, sociedades de economia mista e outras entidas públicas. ";"180"
"18316";"URGÊNCIA PARA APRECIAÇÃO DO PLP Nº 257/2016";"REQ ";"4818";"2016";"2090241";"REQ 4818/2016 => PLP 257/2016";"Requeremos, nos termos do art. 155 do Regimento Interno da Câmara dos Deputados, regime de urgência para tramitação do Projeto de Lei Complementar nº 257 de 2016, do Poder Executivo, que estabelece o Plano de Auxílio aos Estados e ao Distrito Federal e medidas de estímulo ao reequilíbrio fiscal; altera a Lei nº  9.496, de 11 de setembro de 1997, a Medida Provisória nº 2.192-70, de 24 de agosto de 2001, a Lei Complementar nº 148, de 25 de novembro de 2014, e a Lei Complementar nº  101, de 4 de maio de 2000; e dá outras providências.
";"180"
"18331";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 5768/2016";"REQ ";"4864";"2016";"2090722";"REQ 4864/2016 => PL 5768/2016";"Requeremos, nos termos do Art. 155 do Regimento Interno da Câmara dos Deputados, urgência para apreciação do PL nº 5768/2016.";"180"
"18355";"URGÊNCIA PARA APRECIAÇÃO DO PLP Nº 257/2016";"REQ ";"4879";"2016";"2091283";"REQ 4879/2016 => PLP 257/2016";"Requeremos, nos termos do artigo 155 do Regimento Interno da Câmara dos Deputados, urgência para apreciação do Projeto de Lei Complementar nº 257, de 2016, que estabelece o Plano de Auxílio aos Estados e ao Distrito Federal e medidas de estímulo ao reequilíbrio fiscal; altera a Lei nº 9.496, de 11 de setembro de 1997, a Medida Provisória nº 2.192-70, de 24 de agosto de 2001, a Lei Complementar nº 148, de 25 de novembro de 2014, e a Lei Complementar nº 101, de 4 de maio de 2000.";"180"
"18356";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 4.567/2016";"REQ ";"4880";"2016";"2091284";"REQ 4880/2016 => PL 4567/2016";"Requeremos, nos termos do artigo 155 do Regimento Interno da Câmara dos Deputados, urgência para apreciação do Projeto de Lei nº 4567, de 2016, que altera a Lei nº 12.351, de 22 de dezembro de 2010, para facultar à Petrobras o direito de preferência para atuar como operador e possuir participação mínima de 30% (trinta por cento) nos consórcios formados para exploração de blocos licitados no regime de partilha de produção.
";"180"
"19354";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 2.542/2015";"REQ ";"4881";"2016";"2091285";"REQ 4881/2016 => PL 2542/2015";"Requer regime de urgência urgentíssima, nos termos do art. 155 do Regimento Interno da Câmara dos Deputados, para a apreciação do Projeto de Lei nº 2.542, de 2015, que ""acrescenta parágrafo único ao art. 14 da Lei nº 11.107, de 6 de abril de 2005, para limitar as exigências legais de regularidade, quando da celebração de convênios com a União, ao próprio consórcio público envolvido, sem estendê-las aos entes federativos nele consorciados"".";"180"
"19326";"URGÊNCIA PARA APRECIAÇÃO DO PRC Nº 159/2016";"REQ ";"5022";"2016";"2093451";"REQ 5022/2016 => PRC 159/2016";"Com base no art. 155 do Regimento Interno, requeremos regime de urgência para a apreciação do PRC nº   159/16.
";"180"
"18997";"URGÊNCIA PARA APRECIAÇÃO DO PLP Nº 181/2015";"REQ ";"5030";"2016";"2093513";"REQ 5030/2016 => PLP 181/2015";"Requeremos a Vossa Excelência, nos termos do art. 155, combinado com o art. 117, XV, do Regimento Interno da Câmara dos Deputados, a URGÊNCIA para apreciação do Projeto de Lei Complementar nº 181, de 2015, Projeto de Lei Complementar nº 181, de 2015, que ""Modifica a Lei nº 5.172, de 25 de outubro de 1966 - Código Tributário Nacional, para dispor sobre cessão de créditos da dívida ativa consolidada a instituições financeiras"". ";"180"
"18761";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 2617/2015";"REQ ";"5266";"2016";"2112897";"REQ 5266/2016 => PL 2617/2015";"Requerem urgência para apreciação do Projeto de Lei n. 2.617, de 2015.
";"180"
"18784";"DISPENSA DE INTERSTÍCIO PARA INCLUIR O SUBST. DA PEC Nº 241/2016 NA O.D";"REQ ";"5298";"2016";"2113486";"REQ 5298/2016 => PEC 241/2016";"Requeremos, nos termos do parágrafo único, inciso 1 do artigo 150 do Regimento Interno da Câmara dos Deputados, a DISPENSA DE INTERSTÍCIO para inclusão do SUBSTITUTIVO oferecido à PROPOSTA DE EMENDA À CONSTITUIÇÃO N2 241, DE 2016, na pesente-Ordem do Dia.
";"180"
"19554";"URGÊNCIA PARA APRECIAÇÃO DO PLP Nº 54/2015";"REQ ";"5468";"2016";"2116221";"REQ 5468/2016 => PLP 54/2015";"Com base no art. 155 do Regimento Interno, requeremos regime de urgência para a apreciação do PLP 54/15.

";"180"
"19007";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 6.427/2016";"REQ ";"5472";"2016";"2116257";"REQ 5472/2016 => PL 6427/2016";"Requeremos, nos termos do artigo 155 do Regimento Interno da Câmara dos Deputados, urgência para apreciação do Projeto de Lei n. 6427, de 2016, que altera a lei n.  8.213, de 24 de julho de 1991, que dispõe sobre os Planos de Benefícios da Previdência Social, e institui o Bônus Especial de Desempenho Institucional por Perícia Médica em Benefícios por Incapacidade.
";"180"
